,Date,Time,Location,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,Elo_HomeTeam,Elo_AwayTeam,Temperature,Humidity,Wind Speed,Condition
995,2021-08-29,14:00,EGLC,Tottenham,Watford,1,0,H,1,0,H,A Marriner,15,9,8,2,8,14,10,3,3,3,0,0,1.4266666666666663,4.483333333333333,8.215,1850.73999023,1673.90441895,60.104166666666664,72.39583333333333,5.708333333333333,Cloudy
996,2021-08-29,14:00,EGNM,Burnley,Leeds,1,1,D,0,0,D,M Oliver,12,12,3,2,13,9,5,5,4,3,0,0,3.0666666666666664,3.455,2.308333333333333,1697.50170898,1775.38720703,55.70454545454545,84.3409090909091,9.363636363636363,Mostly Cloudy
997,2021-08-28,17:30,EGGP,Liverpool,Chelsea,1,1,D,1,1,D,A Taylor,24,6,7,3,13,4,12,3,0,2,0,1,2.4783333333333335,3.31,2.9266666666666663,1948.56140137,1937.57666016,59.895833333333336,74.1875,7.291666666666667,Fair
998,2021-08-28,15:00,EGLC,West Ham,Crystal Palace,2,2,D,1,0,H,S Attwell,14,9,4,2,10,7,5,3,1,0,0,0,1.5683333333333334,3.953333333333333,6.398333333333333,1832.53125,1688.38098145,60.8125,75.5,5.354166666666667,Fair
999,2021-08-28,15:00,EGSH,Norwich,Leicester,1,2,A,1,1,D,R Jones,14,9,4,3,8,9,9,9,2,1,0,0,4.328333333333333,3.5483333333333333,1.876666666666667,1647.95153809,1795.90905762,60.791666666666664,84.64583333333333,9.4375,Partly Cloudy
1000,2021-08-28,15:00,EGNT,Newcastle,Southampton,2,2,D,0,0,D,P Tierney,10,22,5,6,11,6,4,4,3,3,0,0,2.5,3.445,2.8083333333333336,1706.3729248,1698.64086914,57.68888888888889,77.17777777777778,3.088888888888889,Fair
1001,2021-08-28,15:00,EGKK,Brighton,Everton,0,2,A,0,1,A,J Moss,14,14,3,5,7,9,4,5,1,2,0,0,2.3366666666666664,3.206666666666667,3.253333333333334,1738.98046875,1780.00695801,59.723404255319146,76.65957446808511,7.191489361702128,Fair
1002,2021-08-28,15:00,EGBB,Aston Villa,Brentford,1,1,D,1,1,D,P Bankes,7,9,5,2,15,14,3,2,3,3,0,0,1.9783333333333333,3.5549999999999997,3.8333333333333335,1747.71594238,1690.28027344,58.85106382978723,79.31914893617021,5.723404255319149,Fair
1003,2021-08-28,12:30,EGCC,Man City,Arsenal,5,0,H,3,0,H,M Atkinson,25,1,10,0,5,7,14,0,1,2,0,1,1.2533333333333334,6.055,12.015,2004.32629395,1840.18164062,59.020833333333336,74.52083333333333,3.9375,Fair
1004,2021-08-23,20:00,EGLC,West Ham,Leicester,4,1,H,1,0,H,M Oliver,13,5,7,1,8,8,10,0,0,1,0,1,2.568333333333334,3.4516666666666667,2.72,1819.10424805,1806.8067627,63.833333333333336,73.97916666666667,6.8125,Cloudy
1005,2021-08-22,16:30,EGLC,Arsenal,Chelsea,0,2,A,0,2,A,P Tierney,6,22,3,5,10,4,9,8,3,0,0,0,4.825,3.713333333333334,1.748333333333333,1848.27758789,1926.95129395,64.5625,83.66666666666667,8.125,Fair
1006,2021-08-22,14:00,EGBB,Wolves,Tottenham,0,1,A,0,1,A,S Attwell,25,8,6,6,9,7,5,4,1,4,0,0,3.205,3.141666666666667,2.4033333333333338,1731.73059082,1839.69116211,62.458333333333336,86.27083333333333,9.25,Partly Cloudy
1007,2021-08-22,14:00,EGHI,Southampton,Man United,1,1,D,1,0,H,C Pawson,8,15,3,4,12,10,7,7,2,3,0,0,5.386666666666667,4.206666666666667,1.6000000000000003,1691.75952148,1933.12963867,68.10714285714286,67.78571428571429,7.428571428571429,Partly Cloudy
1008,2021-08-21,12:30,EGGP,Liverpool,Burnley,2,0,H,1,0,H,M Dean,27,9,9,3,6,12,8,4,0,0,0,0,1.2016666666666669,6.913333333333334,14.196666666666667,1943.66259766,1699.87145996,63.020833333333336,91.3125,5.604166666666667,Light Rain
1009,2021-08-21,15:00,EGBB,Aston Villa,Newcastle,2,0,H,1,0,H,D Coote,10,9,2,1,8,18,3,4,3,4,0,0,1.8100000000000005,3.823333333333333,4.296666666666666,1736.67370605,1714.88598633,61.708333333333336,96.41666666666669,4.666666666666667,Mostly Cloudy
1010,2021-08-21,15:00,EGCC,Man City,Norwich,5,0,H,2,0,H,G Scott,16,1,4,0,13,7,6,1,1,0,0,0,1.0983333333333334,10.296666666666669,24.866666666666664,1999.91564941,1649.83300781,61.8125,93.25,2.2916666666666665,Mostly Cloudy
1011,2021-08-21,17:30,EGKK,Brighton,Watford,2,0,H,2,0,H,A Taylor,13,10,3,1,11,6,7,2,4,0,0,0,1.725,3.475,5.591666666666666,1728.48339844,1681.87219238,62.645833333333336,89.375,4.583333333333333,Fair
1012,2021-08-21,15:00,EGLC,Crystal Palace,Brentford,0,0,D,0,0,D,M Atkinson,7,14,2,3,12,9,3,5,3,1,0,0,2.5916666666666663,3.1766666666666663,2.883333333333333,1687.65808105,1688.47387695,64.89583333333333,82.47916666666667,5.395833333333333,Fair
1013,2021-08-21,15:00,EGNM,Leeds,Everton,2,2,D,1,1,D,D England,17,17,4,8,6,13,8,5,2,4,0,0,2.3516666666666666,3.443333333333334,3.0233333333333334,1774.58154297,1778.28344727,61.170731707317074,95.60975609756098,4.195121951219512,Light Rain
1014,2021-08-15,16:30,EGLC,Tottenham,Man City,1,0,H,0,0,D,A Taylor,13,18,3,4,11,8,3,11,2,1,0,0,5.426666666666667,4.1066666666666665,1.62,1831.75012207,2012.76818848,65.95833333333333,70.27083333333333,10.4375,Fair
1015,2021-08-15,14:00,EGNT,Newcastle,West Ham,2,4,A,2,1,H,M Atkinson,17,8,3,9,4,3,7,6,1,0,0,0,3.2016666666666667,3.4566666666666666,2.245,1724.89587402,1810.99633789,56.644444444444446,85.22222222222223,6.044444444444444,Fair
1016,2021-08-14,17:30,EGSH,Norwich,Liverpool,0,3,A,0,1,A,A Marriner,14,19,3,8,4,14,3,11,1,1,0,0,8.766666666666667,5.6433333333333335,1.3216666666666668,1655.1998291,1940.19763184,66.27083333333333,74.14583333333333,9.3125,Fair
1017,2021-08-14,15:00,EGLL,Watford,Aston Villa,3,2,H,2,0,H,M Dean,13,11,7,2,18,13,2,4,3,1,0,0,3.1466666666666665,3.235,2.3833333333333333,1673.33557129,1747.11230469,66.0625,72.89583333333333,8.833333333333334,Fair
1018,2021-08-14,15:00,EGNX,Leicester,Wolves,1,0,H,1,0,H,C Pawson,9,17,5,3,6,10,5,4,1,2,0,0,1.6933333333333331,3.7566666666666664,5.286666666666666,1801.89501953,1738.54443359,62.62222222222222,82.35555555555555,8.177777777777777,Fair
1019,2021-08-14,15:00,EGGP,Everton,Southampton,3,1,H,0,1,A,A Madley,14,6,6,3,13,15,6,8,2,0,0,0,1.9516666666666664,3.4683333333333333,4.008333333333334,1771.19372559,1700.75109863,61.166666666666664,82.20833333333333,6.708333333333333,Fair
1020,2021-08-14,15:00,EGLC,Chelsea,Crystal Palace,3,0,H,2,0,H,J Moss,13,4,6,1,15,11,5,2,0,0,0,0,1.2566666666666666,5.831666666666667,12.54,1923.20202637,1693.30944824,67.64583333333333,68.35416666666667,8.979166666666666,Fair
1021,2021-08-14,15:00,EGNM,Burnley,Brighton,1,2,A,1,0,H,D Coote,14,14,3,8,10,7,7,6,2,1,0,0,3.1799999999999997,3.0783333333333336,2.451666666666666,1709.37329102,1720.88342285,58.95348837209303,79.20930232558139,10.534883720930232,Partly Cloudy
1022,2021-08-14,12:30,EGCC,Man United,Leeds,5,1,H,1,0,H,P Tierney,16,10,8,3,11,9,5,4,1,2,0,0,1.54,4.449999999999999,5.835000000000001,1925.87194824,1783.74121094,59.791666666666664,82.41666666666667,5.083333333333333,Cloudy
1023,2021-08-13,20:00,EGLL,Brentford,Arsenal,2,0,H,1,0,H,M Oliver,8,22,3,4,12,8,2,5,0,0,0,0,3.991666666666667,3.4266666666666663,1.9833333333333332,1671.97888184,1866.67456055,63.770833333333336,77.39583333333333,9.854166666666666,Fair
1024,2021-05-23,16:00,EGBB,Aston Villa,Chelsea,2,1,H,1,0,H,S Attwell,6,23,3,7,11,12,2,9,3,3,0,1,6.75,4.555,1.468333333333333,1735.6920166,1925.52844238,47.125,80.60416666666667,10.229166666666666,Fair
1025,2021-05-23,16:00,EGNX,Leicester,Tottenham,2,4,A,1,1,D,A Taylor,10,11,6,4,9,8,8,7,0,2,0,0,2.026666666666667,3.931666666666666,3.358333333333333,1814.4967041,1821.02331543,47.729166666666664,76.3125,14.708333333333334,Fair
1026,2021-05-23,16:00,EGLC,Arsenal,Brighton,2,0,H,0,0,D,J Moss,16,5,5,1,10,8,11,3,0,0,0,0,1.61,4.248333333333334,5.306666666666667,1861.24194336,1728.19091797,50.958333333333336,71.66666666666667,12.125,Fair
1027,2021-05-23,16:00,EGLC,Fulham,Newcastle,0,2,A,0,1,A,C Kavanagh,14,10,0,4,12,6,5,4,1,0,0,0,2.088333333333334,3.773333333333333,3.2933333333333334,1637.33166504,1716.44616699,50.958333333333336,71.66666666666667,12.125,Fair
1028,2021-05-23,16:00,EGNM,Leeds,West Brom,3,1,H,2,0,H,D Coote,17,14,9,5,12,12,8,3,2,1,0,0,1.4283333333333337,5.123333333333334,6.59,1779.06689453,1624.96850586,48.793103448275865,74.44827586206897,14.862068965517242,Light Rain
1029,2021-05-23,16:00,EGGP,Liverpool,Crystal Palace,2,0,H,1,0,H,C Pawson,19,5,5,4,10,8,14,1,2,2,0,0,1.155,8.163333333333334,16.636666666666667,1937.44934082,1697.93261719,51.520833333333336,82.08333333333333,10.979166666666666,Fair
1030,2021-05-23,16:00,EGCC,Man City,Everton,5,0,H,2,0,H,M Oliver,21,8,11,3,8,10,7,5,2,2,0,0,1.4449999999999996,4.898333333333333,6.706666666666667,2018.89868164,1777.90686035,47.125,81.97916666666667,6.833333333333333,Fair
1031,2021-05-23,16:00,EGCN,Sheffield United,Burnley,1,0,H,1,0,H,K Friend,12,10,3,3,11,1,8,9,3,1,0,0,2.8333333333333335,3.59,2.413333333333333,1614.3536377,1720.76269531,47.458333333333336,78.9375,12.645833333333334,Fair
1032,2021-05-23,16:00,EGLC,West Ham,Southampton,3,0,H,2,0,H,M Atkinson,14,17,7,5,5,9,2,3,0,3,0,0,1.6966666666666663,4.015,4.805000000000001,1803.02624512,1710.59619141,50.958333333333336,71.66666666666667,12.125,Fair
1033,2021-05-23,16:00,EGBB,Wolves,Man United,1,2,A,1,2,A,M Dean,14,9,4,4,14,3,6,2,4,1,0,0,2.5316666666666667,3.5799999999999996,2.6999999999999997,1743.65881348,1925.70617676,47.125,80.60416666666667,10.229166666666666,Fair
1034,2021-05-19,20:15,EGBB,West Brom,West Ham,1,3,A,1,1,D,M Oliver,14,21,4,9,8,11,6,8,2,2,0,0,5.266666666666667,4.253333333333333,1.6083333333333334,1631.23022461,1796.7644043,53.47826086956522,67.52173913043478,8.282608695652174,Fair
1035,2021-05-19,20:15,EGNM,Burnley,Liverpool,0,3,A,0,1,A,C Kavanagh,10,20,4,3,10,7,6,7,0,0,0,0,11.016666666666666,6.685,1.235,1727.35827637,1930.85375977,54.8,58.6,12.9,Partly Cloudy
1036,2021-05-19,19:00,EGLC,Crystal Palace,Arsenal,1,3,A,0,1,A,A Taylor,12,6,6,3,7,7,6,7,2,1,0,0,6.109999999999999,4.386666666666667,1.5249999999999997,1704.71337891,1854.46118164,54.645833333333336,67.8125,7.5625,Fair
1037,2021-05-19,18:00,EGLC,Tottenham,Aston Villa,1,2,A,1,2,A,C Pawson,10,20,4,4,14,13,4,5,1,1,0,0,1.5166666666666668,4.578333333333333,5.861666666666667,1832.20056152,1724.51477051,54.645833333333336,67.8125,7.5625,Fair
1038,2021-05-19,18:00,EGNT,Newcastle,Sheffield United,1,0,H,1,0,H,R Jones,16,11,5,1,7,7,5,2,0,2,0,0,1.735,3.803333333333333,4.745,1711.04846191,1619.75146484,50.229166666666664,75.375,6.5,Fair
1039,2021-05-19,18:00,EGGP,Everton,Wolves,1,0,H,0,0,D,A Madley,14,9,4,3,11,11,7,12,0,2,0,0,1.88,3.5716666666666668,4.233333333333333,1770.79492188,1750.77075195,55.3125,72.64583333333333,10.291666666666666,Fair
1040,2021-05-18,20:15,EGLC,Chelsea,Leicester,2,1,H,0,0,D,M Dean,17,7,6,3,15,16,6,5,2,4,0,0,1.7066666666666663,3.69,5.2683333333333335,1920.43591309,1819.58935547,53.083333333333336,77.9375,7.958333333333333,Fair
1041,2021-05-18,19:00,EGKK,Brighton,Man City,3,2,H,0,1,A,S Attwell,19,8,6,4,13,11,5,3,3,3,0,1,6.94,4.421666666666667,1.4733333333333334,1713.19116211,2033.8984375,51.125,85.39583333333333,6.791666666666667,Fair
1042,2021-05-18,18:00,EGHI,Southampton,Leeds,0,2,A,0,0,D,P Bankes,18,15,3,7,10,12,4,5,0,3,0,0,2.608333333333333,3.765,2.518333333333333,1720.71496582,1768.94812012,55.148148148148145,74.14814814814815,8.962962962962964,Partly Cloudy
1043,2021-05-18,18:00,EGCC,Man United,Fulham,1,1,D,1,0,H,L Mason,13,8,6,5,10,15,6,1,2,3,0,0,1.305,5.718333333333334,9.005,1932.99255371,1630.04516602,51.1875,73.0,6.270833333333333,Fair
1044,2021-05-16,14:05,EGLC,Tottenham,Wolves,2,0,H,1,0,H,M Atkinson,24,15,13,3,8,11,10,3,1,0,0,0,1.5266666666666664,4.253333333333333,6.313333333333333,1823.85998535,1759.11132812,52.604166666666664,81.5625,7.208333333333333,Light Rain
1045,2021-05-16,12:00,EGLC,Crystal Palace,Aston Villa,3,2,H,1,2,A,D Coote,23,19,8,5,23,13,7,7,3,2,0,0,3.048333333333334,3.48,2.308333333333333,1696.19689941,1733.03125,52.604166666666664,81.5625,7.208333333333333,Light Rain
1046,2021-05-16,16:30,EGBB,West Brom,Liverpool,1,2,A,1,1,D,M Dean,10,26,3,6,7,14,9,13,0,0,0,0,12.608333333333334,6.713333333333334,1.2166666666666666,1633.59375,1928.49035645,50.520833333333336,85.70833333333333,5.729166666666667,Fair
1047,2021-05-16,19:00,EGGP,Everton,Sheffield United,0,1,A,0,1,A,A Moss,16,10,6,3,8,12,11,4,1,3,0,0,1.3933333333333335,4.658333333333334,8.531666666666666,1783.79748535,1606.74890137,55.125,83.33333333333333,6.3125,Fair
1048,2021-05-15,15:00,EGHI,Southampton,Fulham,3,1,H,1,0,H,C Pawson,11,10,7,3,9,15,6,5,0,1,0,0,2.0033333333333334,3.543333333333333,3.746666666666666,1712.61169434,1638.1484375,52.45454545454545,85.0,4.181818181818182,Mostly Cloudy
1049,2021-05-15,12:30,EGNM,Burnley,Leeds,0,4,A,0,1,A,G Scott,16,16,4,6,10,10,6,8,1,1,0,0,3.1500000000000004,3.611666666666667,2.1966666666666668,1744.23291016,1752.07336426,47.72222222222222,87.27777777777777,6.111111111111111,Light Rain
1050,2021-05-15,20:00,EGKK,Brighton,West Ham,1,1,D,0,0,D,A Marriner,10,15,2,3,7,5,3,3,1,1,0,0,2.9516666666666667,3.453333333333333,2.3716666666666666,1711.24755859,1798.70800781,51.041666666666664,86.64583333333333,6.604166666666667,Light Rain
1051,2021-05-14,20:00,EGNT,Newcastle,Man City,3,4,A,2,2,D,K Friend,11,15,5,6,11,10,4,5,2,2,0,0,10.586666666666666,5.715,1.288333333333333,1713.09338379,2031.85351562,46.75,80.95454545454545,4.909090909090909,Mostly Cloudy
1052,2021-05-13,20:15,EGCC,Man United,Liverpool,2,4,A,1,2,A,A Taylor,18,17,3,8,10,12,6,4,3,0,0,0,3.1199999999999997,3.696666666666667,2.1783333333333332,1946.3605957,1915.12243652,51.958333333333336,80.27083333333333,6.083333333333333,Fair
1053,2021-05-13,18:00,EGBB,Aston Villa,Everton,0,0,D,0,0,D,M Atkinson,13,15,2,5,9,12,9,1,2,0,0,0,2.715,3.391666666666666,2.6066666666666665,1732.09912109,1784.72961426,51.854166666666664,80.0,6.791666666666667,Fair
1054,2021-05-12,20:15,EGLC,Chelsea,Arsenal,0,1,A,0,1,A,A Marriner,19,5,5,2,7,6,9,1,0,1,0,0,1.71,3.805,5.053333333333334,1931.40734863,1843.48974609,56.291666666666664,59.354166666666664,8.604166666666666,Fair
1055,2021-05-11,20:15,EGHI,Southampton,Crystal Palace,3,1,H,1,1,D,A Madley,13,11,6,4,20,13,12,8,2,3,0,0,2.0933333333333333,3.5,3.563333333333333,1701.82263184,1706.98596191,56.357142857142854,61.285714285714285,12.714285714285714,Partly Cloudy
1056,2021-05-11,18:00,EGCC,Man United,Leicester,1,2,A,1,1,D,C Pawson,4,12,1,3,9,12,3,4,0,0,0,0,2.5066666666666664,3.345,2.8866666666666667,1958.42248535,1807.52746582,48.583333333333336,80.72916666666667,4.729166666666667,Fair
1057,2021-05-10,20:00,EGLC,Fulham,Burnley,0,2,A,0,2,A,D Coote,21,14,3,5,11,10,8,4,2,0,0,0,2.22,3.3683333333333336,3.365,1647.39782715,1734.98352051,56.625,67.27083333333333,12.645833333333334,Fair
1058,2021-05-09,14:05,EGBB,Aston Villa,Man United,1,3,A,1,0,H,C Kavanagh,11,18,5,7,13,18,5,6,1,1,1,0,4.425,3.826666666666666,1.7833333333333332,1737.13415527,1953.38745117,56.82978723404256,76.19148936170212,10.27659574468085,Fair
1059,2021-05-09,12:00,EGBB,Wolves,Brighton,2,1,H,0,1,A,J Moss,16,5,6,3,12,7,10,5,2,2,0,2,3.3683333333333336,3.2733333333333334,2.2533333333333334,1752.31396484,1718.04492188,56.82978723404256,76.19148936170212,10.27659574468085,Fair
1060,2021-05-09,19:00,EGLC,Arsenal,West Brom,3,1,H,2,0,H,P Bankes,15,12,7,1,7,9,6,6,1,2,0,0,1.458333333333333,4.505,7.1000000000000005,1839.06408691,1638.01940918,61.979166666666664,66.25,10.125,Fair
1061,2021-05-09,16:30,EGLC,West Ham,Everton,0,1,A,0,1,A,S Attwell,11,9,0,3,8,10,5,6,2,1,0,0,2.255,3.435,3.225,1808.17797852,1775.25964355,61.979166666666664,66.25,10.125,Fair
1062,2021-05-08,20:15,EGGP,Liverpool,Southampton,2,0,H,1,0,H,K Friend,14,12,6,6,10,6,8,4,0,1,0,0,1.2766666666666666,5.948333333333333,10.651666666666666,1910.81323242,1706.13183594,53.208333333333336,86.39583333333333,11.0625,Mostly Cloudy
1063,2021-05-08,17:30,EGCC,Man City,Chelsea,1,2,A,1,0,H,A Taylor,16,12,4,5,12,10,6,2,2,0,0,0,1.9266666666666663,3.408333333333333,4.271666666666666,2043.67529297,1919.58557129,49.6875,86.75,6.604166666666667,Light Rain
1064,2021-05-08,15:00,EGCN,Sheffield United,Crystal Palace,0,2,A,0,1,A,S Hooper,7,21,0,8,11,8,5,11,1,1,0,0,2.953333333333333,3.2249999999999996,2.513333333333333,1616.25646973,1697.47851562,48.666666666666664,92.60416666666669,10.479166666666666,Fair
1065,2021-05-08,12:30,EGNM,Leeds,Tottenham,3,1,H,2,1,H,M Oliver,16,11,7,3,12,10,8,6,1,2,0,0,3.4600000000000004,3.783333333333333,2.035,1737.94372559,1837.98962402,43.8421052631579,96.73684210526316,11.736842105263158,Light Rain
1066,2021-05-07,20:00,EGNX,Leicester,Newcastle,2,4,A,0,2,A,D England,25,14,9,6,12,9,9,6,1,1,0,0,1.41,4.736666666666666,8.061666666666667,1824.29003906,1696.33081055,45.85106382978723,65.80851063829788,9.72340425531915,Fair
1067,2021-05-03,18:00,EGBB,West Brom,Wolves,1,1,D,0,1,A,P Tierney,10,20,4,10,17,11,5,6,2,0,0,0,2.9283333333333332,3.1833333333333336,2.5666666666666664,1631.94445801,1751.57324219,45.3125,84.75,10.75,Fair
1068,2021-05-03,20:15,EGNM,Burnley,West Ham,1,2,A,1,2,A,A Taylor,8,22,3,4,4,8,5,4,2,1,0,0,3.1766666666666663,3.481666666666666,2.2466666666666666,1738.76672363,1797.57910156,44.0,84.0,13.11111111111111,Partly Cloudy
1069,2021-05-02,14:00,EGNT,Newcastle,Arsenal,0,2,A,0,1,A,M Dean,5,19,1,5,10,9,3,7,2,1,1,0,3.641666666666667,3.596666666666667,2.025,1700.34399414,1835.23681641,44.645833333333336,72.66666666666667,5.645833333333333,Fair
1070,2021-05-02,19:15,EGLC,Tottenham,Sheffield United,4,0,H,1,0,H,A Marriner,20,8,11,1,8,9,6,6,1,1,0,0,1.2816666666666665,5.685,11.645,1828.58044434,1618.84985352,47.9375,64.10416666666667,4.625,Fair
1071,2021-05-01,20:00,EGGP,Everton,Aston Villa,1,2,A,1,1,D,S Hooper,16,13,3,5,10,13,3,6,0,2,0,0,1.995,3.5833333333333335,3.803333333333334,1782.09887695,1723.47924805,48.1875,71.58333333333333,6.604166666666667,Fair
1072,2021-05-01,17:30,EGLC,Chelsea,Fulham,2,0,H,1,0,H,K Friend,9,10,5,3,15,8,1,8,1,1,0,0,1.4666666666666666,4.2683333333333335,7.666666666666667,1896.9498291,1647.51782227,47.020833333333336,63.875,5.333333333333333,Fair
1073,2021-05-01,15:00,EGKK,Brighton,Leeds,2,0,H,1,0,H,C Kavanagh,17,11,5,2,17,6,2,9,1,1,0,0,2.123333333333333,3.445,3.473333333333333,1702.29736328,1746.87561035,42.708333333333336,75.20833333333333,4.4375,Fair
1074,2021-05-01,12:30,EGLC,Crystal Palace,Man City,0,2,A,0,0,D,D Coote,9,20,4,3,9,10,2,6,2,0,0,0,10.378333333333332,5.113333333333333,1.3266666666666669,1696.72973633,2033.76318359,47.020833333333336,63.875,5.333333333333333,Fair
1075,2021-04-30,20:00,EGHI,Southampton,Leicester,1,1,D,0,0,D,R Jones,5,23,3,9,9,13,0,10,1,0,1,0,3.82,3.745000000000001,1.9366666666666663,1699.85192871,1823.75415039,47.76,66.0,5.6,Fair
1076,2021-04-26,20:00,EGNX,Leicester,Crystal Palace,2,1,H,0,1,A,G Scott,13,4,5,2,13,12,7,2,0,1,0,0,1.4533333333333331,4.298333333333333,7.873333333333334,1816.69873047,1699.05566406,45.53191489361702,61.38297872340426,7.0638297872340425,Fair
1077,2021-04-25,19:00,EGBB,Aston Villa,West Brom,2,2,D,1,1,D,S Attwell,24,10,11,4,14,9,11,4,0,2,0,0,1.8633333333333335,3.641666666666667,4.246666666666667,1724.45935059,1626.23474121,45.854166666666664,69.39583333333333,9.5625,Fair
1078,2021-04-25,14:00,EGNM,Leeds,Man United,0,0,D,0,0,D,C Pawson,6,16,3,4,21,11,2,6,4,1,0,0,4.0616666666666665,4.066666666666666,1.7966666666666669,1739.63464355,1947.43103027,48.411764705882355,62.23529411764706,8.294117647058824,Partly Cloudy
1079,2021-04-25,12:00,EGBB,Wolves,Burnley,0,4,A,0,3,A,D England,12,14,2,7,8,9,8,5,1,2,0,0,2.0533333333333332,3.311666666666667,3.9066666666666663,1769.89428711,1715.71606445,45.854166666666664,69.39583333333333,9.5625,Fair
1080,2021-04-24,20:00,EGCN,Sheffield United,Brighton,1,0,H,1,0,H,K Friend,7,17,3,4,13,7,2,12,3,0,0,0,5.423333333333333,3.528333333333333,1.7300000000000002,1606.05847168,1710.35913086,46.895833333333336,68.8125,5.583333333333333,Fair
1081,2021-04-24,17:30,EGLC,West Ham,Chelsea,0,1,A,0,1,A,C Kavanagh,9,17,2,6,9,11,4,2,0,4,1,0,4.81,3.705000000000001,1.76,1801.63293457,1885.72998047,49.979166666666664,62.208333333333336,11.520833333333334,Fair
1082,2021-04-24,12:30,EGGP,Liverpool,Newcastle,1,1,D,1,0,H,A Marriner,22,7,9,4,9,7,6,3,2,1,0,0,1.245,6.296666666666667,12.278333333333334,1911.06506348,1691.95483398,55.5,52.645833333333336,9.104166666666666,Fair
1083,2021-04-23,20:00,EGLC,Arsenal,Everton,0,1,A,0,0,D,J Moss,14,8,3,1,13,10,7,3,1,3,0,0,2.0383333333333336,3.461666666666666,3.7716666666666665,1849.18591309,1768.93823242,47.958333333333336,63.729166666666664,10.833333333333334,Fair
1084,2021-04-22,20:00,EGNX,Leicester,West Brom,3,0,H,3,0,H,A Madley,17,4,7,1,13,12,7,3,0,2,0,0,1.57,4.028333333333333,5.995,1810.71105957,1632.22241211,44.93478260869565,56.26086956521739,5.543478260869565,Fair
1085,2021-04-21,20:15,EGBB,Aston Villa,Man City,1,2,A,1,2,A,P Bankes,8,13,3,3,12,7,1,11,0,1,1,1,8.683333333333334,4.886666666666667,1.375,1726.86450195,2024.60778809,48.708333333333336,67.4375,9.0,Fair
1086,2021-04-21,18:00,EGLC,Tottenham,Southampton,2,1,H,0,1,A,D Coote,12,10,3,5,10,14,5,5,2,1,0,0,1.7966666666666669,3.785,4.431666666666666,1821.76062012,1701.94238281,48.375,74.72916666666667,9.208333333333334,Fair
1087,2021-04-20,20:00,EGLC,Chelsea,Brighton,0,0,D,0,0,D,S Attwell,7,11,4,2,8,9,0,3,2,0,0,1,1.59,3.858333333333333,6.359999999999999,1891.16381836,1704.92529297,50.875,72.29166666666667,6.083333333333333,Fair
1088,2021-04-19,20:00,EGNM,Leeds,Liverpool,1,1,D,0,1,A,A Taylor,12,17,5,7,17,15,10,8,2,1,0,0,4.683333333333333,4.27,1.6700000000000002,1735.45275879,1915.24682617,53.88235294117647,43.88235294117647,5.0,Fair
1089,2021-04-18,16:00,EGCC,Man United,Burnley,3,1,H,0,0,D,J Moss,17,10,9,3,9,12,8,3,1,2,0,0,1.35,5.006666666666667,9.295,1943.4831543,1719.66394043,48.479166666666664,57.541666666666664,2.8333333333333335,Fair
1090,2021-04-18,13:30,EGLC,Arsenal,Fulham,1,1,D,0,0,D,C Pawson,18,3,5,1,9,11,11,1,0,3,0,0,1.7400000000000002,3.6833333333333336,4.98,1855.18212891,1639.15686035,48.416666666666664,52.229166666666664,4.4375,Fair
1091,2021-04-17,12:30,EGNT,Newcastle,West Ham,3,2,H,2,0,H,K Friend,16,16,8,6,9,7,3,8,2,0,0,1,3.63,3.4616666666666664,2.0733333333333333,1681.24072266,1812.3470459,43.729166666666664,67.08333333333333,4.3125,Fair
1092,2021-04-17,20:15,EGBB,Wolves,Sheffield United,1,0,H,0,0,D,R Jones,10,8,5,2,8,15,3,3,1,2,0,0,1.6766666666666667,3.5666666666666664,5.840000000000001,1765.91943359,1610.0333252,43.46808510638298,59.297872340425535,3.382978723404255,Fair
1093,2021-04-16,20:00,EGGP,Everton,Tottenham,2,2,D,1,1,D,M Oliver,18,12,7,3,8,8,6,3,1,1,0,0,3.418333333333333,3.4516666666666667,2.1599999999999997,1768.11047363,1822.58850098,51.43333333333333,56.86666666666667,5.366666666666666,Fair
1094,2021-04-12,20:15,EGKK,Brighton,Everton,0,0,D,0,0,D,D England,23,8,3,1,12,7,10,3,1,2,0,0,2.2883333333333336,3.248333333333333,3.3249999999999997,1699.26049805,1764.78015137,36.744680851063826,76.93617021276596,3.127659574468085,Fair
1095,2021-04-12,18:00,EGBB,West Brom,Southampton,3,0,H,2,0,H,S Hooper,15,14,6,4,12,11,5,10,0,1,0,0,3.5483333333333333,3.2483333333333335,2.185,1610.22570801,1714.94384766,40.51063829787234,60.61702127659574,4.659574468085107,Fair
